ID_Venda,Data_Venda,Produto,Categoria,Preço_Unitário,Quantidade,Método_Pagamento,Região,Canal_Venda,Tipo_Cliente,Valor_Total
1249,2023-02-22 00:00:00,Headphone,Fotografia,4657.7,5,Pix,Sudeste,Marketplace,Recorrente,23288.5
1250,2023-02-22 01:00:00,Smartphone,Periféricos,4985.02,7,Pix,Sul,Marketplace,Novo,34895.14
1251,2023-02-22 02:00:00,Impressora,Eletrônicos,3144.41,8,Boleto Bancário,Norte,Redes Sociais,Recorrente,25155.28
1252,2023-02-22 03:00:00,Headphone,Periféricos,345.89,2,Cartão de Crédito,Sudeste,Website,Recorrente,691.78
1253,2023-02-22 04:00:00,Câmera,Acessórios,3240.65,10,PayPal,Norte,Redes Sociais,Novo,32406.5
1254,2023-02-22 05:00:00,Headphone,Fotografia,3521.57,8,Cartão de Crédito,Sudeste,Redes Sociais,Novo,28172.56
1255,2023-02-22 06:00:00,Headphone,Fotografia,3967.76,9,PayPal,Sul,Redes Sociais,Novo,35709.840000000004
1256,2023-02-22 07:00:00,Monitor,Fotografia,672.85,9,Cartão de Crédito,Sul,Redes Sociais,Recorrente,6055.650000000001
1257,2023-02-22 08:00:00,Tablet,Acessórios,1201.74,10,PayPal,Sudeste,Marketplace,Novo,12017.4
1258,2023-02-22 09:00:00,Câmera,Impressoras,4909.29,8,Pix,Nordeste,Redes Sociais,Novo,39274.32
1259,2023-02-22 10:00:00,Notebook,Periféricos,3953.38,8,Boleto Bancário,Sudeste,Redes Sociais,Recorrente,31627.04
1260,2023-02-22 11:00:00,Smartwatch,Eletrônicos,3795.65,9,Pix,Norte,Redes Sociais,Novo,34160.85
1261,2023-02-22 12:00:00,Tablet,Acessórios,4037.35,3,Pix,Nordeste,Marketplace,Novo,12112.05
1262,2023-02-22 13:00:00,Tablet,Impressoras,2221.66,9,Cartão de Crédito,Nordeste,Website,Novo,19994.94
1263,2023-02-22 14:00:00,Impressora,Impressoras,1005.18,1,PayPal,Sudeste,Marketplace,Novo,1005.18
1264,2023-02-22 15:00:00,Smartwatch,Eletrônicos,3461.79,7,Pix,Sudeste,Marketplace,Novo,24232.53
1265,2023-02-22 16:00:00,Tablet,Acessórios,1822.93,5,Pix,Centro-Oeste,Marketplace,Novo,9114.65
1266,2023-02-22 17:00:00,Smartphone,Impressoras,716.92,8,Cartão de Crédito,Nordeste,Marketplace,Recorrente,5735.36
1267,2023-02-22 18:00:00,Notebook,Fotografia,4498.38,10,Pix,Nordeste,Marketplace,Novo,44983.8
1268,2023-02-22 19:00:00,Tablet,Eletrônicos,2452.25,7,PayPal,Sul,Website,Novo,17165.75
1269,2023-02-22 20:00:00,Notebook,Fotografia,2215.63,10,Boleto Bancário,Sul,Website,Novo,22156.300000000003
1270,2023-02-22 21:00:00,Monitor,Eletrônicos,1508.84,6,Boleto Bancário,Norte,Marketplace,Novo,9053.039999999999
1271,2023-02-22 22:00:00,Headphone,Periféricos,3500.34,5,Cartão de Crédito,Centro-Oeste,Marketplace,Novo,17501.7
1272,2023-02-22 23:00:00,Câmera,Periféricos,989.39,6,Boleto Bancário,Norte,Website,Novo,5936.34
1273,2023-02-23 00:00:00,Monitor,Acessórios,973.8,1,Pix,Nordeste,Redes Sociais,Recorrente,973.8
1274,2023-02-23 01:00:00,Notebook,Impressoras,1770.94,1,Cartão de Crédito,Norte,Marketplace,Recorrente,1770.94
1275,2023-02-23 02:00:00,Tablet,Fotografia,3675.39,10,PayPal,Sudeste,Marketplace,Recorrente,36753.9
1276,2023-02-23 03:00:00,Smartwatch,Impressoras,1412.86,1,Pix,Nordeste,Redes Sociais,Recorrente,1412.86
1277,2023-02-23 04:00:00,Notebook,Periféricos,4165.18,3,Boleto Bancário,Sul,Website,Novo,12495.54
1278,2023-02-23 05:00:00,Tablet,Fotografia,4576.65,6,Pix,Sudeste,Redes Sociais,Recorrente,27459.899999999998
1279,2023-02-23 06:00:00,Teclado,Acessórios,2794.88,6,Cartão de Crédito,Sul,Website,Recorrente,16769.28
1280,2023-02-23 07:00:00,Impressora,Impressoras,390.94,10,Pix,Sul,Marketplace,Novo,3909.4
1281,2023-02-23 08:00:00,Smartphone,Eletrônicos,817.38,1,Boleto Bancário,Sul,Redes Sociais,Recorrente,817.38
1282,2023-02-23 09:00:00,Smartphone,Eletrônicos,1513.58,6,Boleto Bancário,Sul,Redes Sociais,Novo,9081.48
1283,2023-02-23 10:00:00,Mouse,Fotografia,1353.58,7,Boleto Bancário,Norte,Marketplace,Novo,9475.06
1284,2023-02-23 11:00:00,Mouse,Eletrônicos,1867.21,2,Boleto Bancário,Norte,Marketplace,Novo,3734.42
1285,2023-02-23 12:00:00,Monitor,Eletrônicos,53.56,7,Cartão de Crédito,Sul,Marketplace,Novo,374.92
1286,2023-02-23 13:00:00,Impressora,Periféricos,3208.23,6,Cartão de Crédito,Nordeste,Website,Novo,19249.38
1287,2023-02-23 14:00:00,Câmera,Acessórios,1926.27,6,Pix,Nordeste,Redes Sociais,Novo,11557.619999999999
1288,2023-02-23 15:00:00,Smartphone,Eletrônicos,968.39,7,Cartão de Crédito,Centro-Oeste,Website,Recorrente,6778.73
1289,2023-02-23 16:00:00,Mouse,Eletrônicos,142.66,6,Boleto Bancário,Centro-Oeste,Redes Sociais,Novo,855.96
1290,2023-02-23 17:00:00,Impressora,Impressoras,4291.3,1,PayPal,Sudeste,Website,Recorrente,4291.3
1291,2023-02-23 18:00:00,Headphone,Fotografia,3891.28,4,Pix,Norte,Website,Novo,15565.12
1292,2023-02-23 19:00:00,Câmera,Periféricos,1231.99,4,PayPal,Nordeste,Redes Sociais,Recorrente,4927.96
1293,2023-02-23 20:00:00,Notebook,Fotografia,3618.97,4,Boleto Bancário,Centro-Oeste,Redes Sociais,Novo,14475.88
1294,2023-02-23 21:00:00,Impressora,Impressoras,3308.53,5,PayPal,Centro-Oeste,Redes Sociais,Recorrente,16542.65
1295,2023-02-23 22:00:00,Smartwatch,Impressoras,2717.83,10,Pix,Nordeste,Website,Novo,27178.3
1296,2023-02-23 23:00:00,Mouse,Impressoras,1968.08,2,Cartão de Crédito,Nordeste,Redes Sociais,Novo,3936.16
1297,2023-02-24 00:00:00,Notebook,Eletrônicos,2644.15,2,Boleto Bancário,Sudeste,Redes Sociais,Novo,5288.3
1298,2023-02-24 01:00:00,Notebook,Fotografia,2512.87,5,Pix,Nordeste,Redes Sociais,Recorrente,12564.349999999999
1299,2023-02-24 02:00:00,Mouse,Fotografia,2779.77,2,Cartão de Crédito,Nordeste,Marketplace,Recorrente,5559.54
1300,2023-02-24 03:00:00,Teclado,Fotografia,3084.54,6,PayPal,Nordeste,Website,Recorrente,18507.239999999998
1301,2023-02-24 04:00:00,Teclado,Acessórios,1646.87,3,Boleto Bancário,Sul,Marketplace,Recorrente,4940.61
1302,2023-02-24 05:00:00,Smartphone,Periféricos,3222.47,1,Cartão de Crédito,Sudeste,Redes Sociais,Novo,3222.47
1303,2023-02-24 06:00:00,Mouse,Eletrônicos,596.8,9,PayPal,Centro-Oeste,Website,Novo,5371.2
1304,2023-02-24 07:00:00,Mouse,Periféricos,2639.84,6,Pix,Nordeste,Website,Recorrente,15839.04
1305,2023-02-24 08:00:00,Smartphone,Eletrônicos,380.07,1,Pix,Sudeste,Redes Sociais,Recorrente,380.07
1306,2023-02-24 09:00:00,Smartphone,Fotografia,4184.21,8,Pix,Norte,Redes Sociais,Novo,33473.68
1307,2023-02-24 10:00:00,Monitor,Acessórios,692.38,7,Boleto Bancário,Nordeste,Marketplace,Recorrente,4846.66
1308,2023-02-24 11:00:00,Câmera,Acessórios,4373.79,10,Boleto Bancário,Sudeste,Redes Sociais,Recorrente,43737.9
1309,2023-02-24 12:00:00,Tablet,Fotografia,1050.29,9,PayPal,Norte,Website,Recorrente,9452.61
1310,2023-02-24 13:00:00,Smartphone,Periféricos,2452.58,7,Cartão de Crédito,Centro-Oeste,Marketplace,Novo,17168.059999999998
1311,2023-02-24 14:00:00,Tablet,Impressoras,538.83,5,PayPal,Sudeste,Website,Recorrente,2694.15
1312,2023-02-24 15:00:00,Smartwatch,Fotografia,2876.51,1,Cartão de Crédito,Norte,Redes Sociais,Recorrente,2876.51
1313,2023-02-24 16:00:00,Câmera,Eletrônicos,4189.68,8,Cartão de Crédito,Nordeste,Redes Sociais,Novo,33517.44
1314,2023-02-24 17:00:00,Câmera,Periféricos,3306.71,10,Cartão de Crédito,Sudeste,Redes Sociais,Recorrente,33067.1
1315,2023-02-24 18:00:00,Impressora,Impressoras,2652.82,1,PayPal,Centro-Oeste,Marketplace,Recorrente,2652.82
1316,2023-02-24 19:00:00,Monitor,Acessórios,3521.5,6,Boleto Bancário,Sul,Redes Sociais,Novo,21129.0
1317,2023-02-24 20:00:00,Teclado,Eletrônicos,1316.9,7,Cartão de Crédito,Nordeste,Redes Sociais,Novo,9218.300000000001
1318,2023-02-24 21:00:00,Câmera,Acessórios,1863.45,10,PayPal,Nordeste,Website,Novo,18634.5
1319,2023-02-24 22:00:00,Impressora,Eletrônicos,3049.47,7,Boleto Bancário,Centro-Oeste,Website,Novo,21346.289999999997
1320,2023-02-24 23:00:00,Smartwatch,Impressoras,400.83,6,PayPal,Sudeste,Marketplace,Recorrente,2404.98
1321,2023-02-25 00:00:00,Mouse,Eletrônicos,4654.54,10,Pix,Sul,Marketplace,Novo,46545.4
1322,2023-02-25 01:00:00,Impressora,Impressoras,1083.25,2,Cartão de Crédito,Centro-Oeste,Redes Sociais,Novo,2166.5
1323,2023-02-25 02:00:00,Câmera,Fotografia,2482.46,8,PayPal,Norte,Website,Novo,19859.68
1324,2023-02-25 03:00:00,Teclado,Fotografia,4454.35,2,Cartão de Crédito,Norte,Website,Recorrente,8908.7
1325,2023-02-25 04:00:00,Smartphone,Eletrônicos,445.79,4,Boleto Bancário,Sul,Marketplace,Novo,1783.16
1326,2023-02-25 05:00:00,Smartphone,Periféricos,4015.05,6,Pix,Centro-Oeste,Redes Sociais,Recorrente,24090.300000000003
1327,2023-02-25 06:00:00,Impressora,Acessórios,350.47,8,Pix,Norte,Website,Recorrente,2803.76
1328,2023-02-25 07:00:00,Headphone,Eletrônicos,2812.2,9,PayPal,Nordeste,Marketplace,Recorrente,25309.8
1329,2023-02-25 08:00:00,Teclado,Eletrônicos,4694.31,6,PayPal,Norte,Website,Novo,28165.86
1330,2023-02-25 09:00:00,Mouse,Acessórios,2108.97,3,Boleto Bancário,Sudeste,Marketplace,Novo,6326.91
1331,2023-02-25 10:00:00,Headphone,Eletrônicos,1876.89,10,Boleto Bancário,Sul,Website,Recorrente,18768.9
1332,2023-02-25 11:00:00,Teclado,Acessórios,3556.75,5,Cartão de Crédito,Sul,Website,Novo,17783.75
1333,2023-02-25 12:00:00,Monitor,Impressoras,4127.03,6,Pix,Centro-Oeste,Website,Novo,24762.18
1334,2023-02-25 13:00:00,Mouse,Periféricos,1365.79,7,Cartão de Crédito,Norte,Redes Sociais,Recorrente,9560.529999999999
1335,2023-02-25 14:00:00,Teclado,Fotografia,251.23,4,Pix,Centro-Oeste,Marketplace,Novo,1004.92
1336,2023-02-25 15:00:00,Teclado,Fotografia,398.42,8,PayPal,Nordeste,Marketplace,Novo,3187.36
1337,2023-02-25 16:00:00,Smartphone,Periféricos,1554.33,2,Boleto Bancário,Sul,Website,Novo,3108.66
1338,2023-02-25 17:00:00,Monitor,Acessórios,4725.79,9,PayPal,Centro-Oeste,Redes Sociais,Recorrente,42532.11
1339,2023-02-25 18:00:00,Teclado,Periféricos,4804.9,4,Boleto Bancário,Centro-Oeste,Redes Sociais,Novo,19219.6
1340,2023-02-25 19:00:00,Monitor,Acessórios,530.74,5,Pix,Nordeste,Marketplace,Recorrente,2653.7
1341,2023-02-25 20:00:00,Smartwatch,Periféricos,3639.6,5,Pix,Sudeste,Website,Recorrente,18198.0
1342,2023-02-25 21:00:00,Monitor,Eletrônicos,2681.72,1,Boleto Bancário,Nordeste,Website,Recorrente,2681.72
1343,2023-02-25 22:00:00,Tablet,Eletrônicos,987.83,5,PayPal,Nordeste,Marketplace,Recorrente,4939.150000000001
1344,2023-02-25 23:00:00,Mouse,Periféricos,2654.65,10,Boleto Bancário,Nordeste,Redes Sociais,Recorrente,26546.5
1345,2023-02-26 00:00:00,Smartphone,Impressoras,1281.38,7,Cartão de Crédito,Norte,Redes Sociais,Novo,8969.66
1346,2023-02-26 01:00:00,Smartphone,Periféricos,3145.36,4,PayPal,Sul,Website,Recorrente,12581.44
1347,2023-02-26 02:00:00,Smartphone,Fotografia,935.54,10,PayPal,Norte,Redes Sociais,Recorrente,9355.4
1348,2023-02-26 03:00:00,Smartphone,Eletrônicos,3758.51,2,Cartão de Crédito,Norte,Marketplace,Recorrente,7517.02
1349,2023-02-26 04:00:00,Teclado,Periféricos,2105.16,10,PayPal,Norte,Website,Novo,21051.6
1350,2023-02-26 05:00:00,Smartphone,Fotografia,572.3,2,Pix,Centro-Oeste,Website,Novo,1144.6
1351,2023-02-26 06:00:00,Monitor,Eletrônicos,3211.19,10,Boleto Bancário,Sul,Marketplace,Novo,32111.9
1352,2023-02-26 07:00:00,Tablet,Impressoras,1821.92,6,Pix,Centro-Oeste,Redes Sociais,Novo,10931.52
1353,2023-02-26 08:00:00,Impressora,Impressoras,2320.67,5,PayPal,Norte,Website,Novo,11603.35
1354,2023-02-26 09:00:00,Notebook,Fotografia,3342.95,2,Pix,Norte,Website,Novo,6685.9
1355,2023-02-26 10:00:00,Câmera,Periféricos,4419.98,10,Cartão de Crédito,Centro-Oeste,Redes Sociais,Novo,44199.799999999996
1356,2023-02-26 11:00:00,Impressora,Eletrônicos,875.71,9,PayPal,Norte,Website,Recorrente,7881.39
1357,2023-02-26 12:00:00,Impressora,Impressoras,942.96,8,Boleto Bancário,Norte,Redes Sociais,Novo,7543.68
1358,2023-02-26 13:00:00,Monitor,Fotografia,2037.71,7,Boleto Bancário,Nordeste,Redes Sociais,Recorrente,14263.970000000001
1359,2023-02-26 14:00:00,Smartphone,Acessórios,1720.69,4,Boleto Bancário,Sudeste,Marketplace,Recorrente,6882.76
1360,2023-02-26 15:00:00,Teclado,Periféricos,832.97,6,Cartão de Crédito,Sudeste,Redes Sociais,Recorrente,4997.82
1361,2023-02-26 16:00:00,Monitor,Acessórios,4992.25,2,Boleto Bancário,Sudeste,Marketplace,Novo,9984.5
1362,2023-02-26 17:00:00,Teclado,Periféricos,2242.91,5,Pix,Sul,Marketplace,Novo,11214.55
1363,2023-02-26 18:00:00,Notebook,Eletrônicos,1794.0,9,Pix,Sul,Website,Novo,16146.0
1364,2023-02-26 19:00:00,Smartwatch,Fotografia,1610.02,5,PayPal,Sudeste,Marketplace,Recorrente,8050.1
1365,2023-02-26 20:00:00,Câmera,Eletrônicos,4957.74,7,Boleto Bancário,Sudeste,Marketplace,Novo,34704.18
1366,2023-02-26 21:00:00,Smartwatch,Acessórios,1657.04,9,Cartão de Crédito,Nordeste,Redes Sociais,Novo,14913.36
1367,2023-02-26 22:00:00,Monitor,Fotografia,1890.01,6,Pix,Nordeste,Redes Sociais,Recorrente,11340.06
1368,2023-02-26 23:00:00,Smartphone,Eletrônicos,3832.71,4,PayPal,Centro-Oeste,Website,Recorrente,15330.84
1369,2023-02-27 00:00:00,Câmera,Eletrônicos,2181.41,7,Pix,Sul,Redes Sociais,Novo,15269.869999999999
1370,2023-02-27 01:00:00,Impressora,Eletrônicos,3643.05,7,Pix,Sul,Redes Sociais,Recorrente,25501.350000000002
1371,2023-02-27 02:00:00,Headphone,Acessórios,3061.65,5,PayPal,Sudeste,Redes Sociais,Recorrente,15308.25
1372,2023-02-27 03:00:00,Tablet,Eletrônicos,2837.57,10,Pix,Sul,Redes Sociais,Novo,28375.7
1373,2023-02-27 04:00:00,Mouse,Impressoras,1108.94,9,Pix,Nordeste,Redes Sociais,Recorrente,9980.460000000001
1374,2023-02-27 05:00:00,Headphone,Periféricos,3840.26,8,Cartão de Crédito,Nordeste,Website,Novo,30722.08
1375,2023-02-27 06:00:00,Smartphone,Impressoras,4634.43,9,PayPal,Sudeste,Marketplace,Novo,41709.87
1376,2023-02-27 07:00:00,Monitor,Acessórios,1307.74,3,PayPal,Sudeste,Marketplace,Recorrente,3923.2200000000003
1377,2023-02-27 08:00:00,Impressora,Acessórios,4810.18,1,Boleto Bancário,Norte,Redes Sociais,Novo,4810.18
1378,2023-02-27 09:00:00,Monitor,Eletrônicos,2265.12,9,Pix,Centro-Oeste,Website,Recorrente,20386.079999999998
1379,2023-02-27 10:00:00,Smartphone,Fotografia,2015.6,3,Cartão de Crédito,Sudeste,Marketplace,Recorrente,6046.799999999999
1380,2023-02-27 11:00:00,Smartwatch,Impressoras,3645.25,10,Boleto Bancário,Sudeste,Marketplace,Novo,36452.5
1381,2023-02-27 12:00:00,Câmera,Acessórios,4915.63,8,PayPal,Sudeste,Redes Sociais,Novo,39325.04
1382,2023-02-27 13:00:00,Headphone,Periféricos,2999.03,4,Cartão de Crédito,Nordeste,Website,Novo,11996.12
1383,2023-02-27 14:00:00,Teclado,Acessórios,2612.17,8,PayPal,Centro-Oeste,Marketplace,Recorrente,20897.36
1384,2023-02-27 15:00:00,Impressora,Impressoras,4967.39,5,Pix,Norte,Marketplace,Novo,24836.95
1385,2023-02-27 16:00:00,Câmera,Periféricos,1544.12,9,Boleto Bancário,Sudeste,Redes Sociais,Novo,13897.079999999998
1386,2023-02-27 17:00:00,Câmera,Periféricos,1536.65,10,Boleto Bancário,Sul,Redes Sociais,Novo,15366.5
1387,2023-02-27 18:00:00,Impressora,Eletrônicos,1148.34,7,Pix,Centro-Oeste,Redes Sociais,Novo,8038.379999999999
1388,2023-02-27 19:00:00,Notebook,Fotografia,4285.82,10,Pix,Sudeste,Redes Sociais,Novo,42858.2
1389,2023-02-27 20:00:00,Câmera,Periféricos,157.42,1,PayPal,Nordeste,Marketplace,Recorrente,157.42
1390,2023-02-27 21:00:00,Smartwatch,Eletrônicos,4118.6,9,Boleto Bancário,Nordeste,Marketplace,Recorrente,37067.4
1391,2023-02-27 22:00:00,Notebook,Fotografia,3464.11,4,Boleto Bancário,Sul,Website,Recorrente,13856.44
1392,2023-02-27 23:00:00,Tablet,Eletrônicos,1415.99,6,Boleto Bancário,Norte,Website,Novo,8495.94
1393,2023-02-28 00:00:00,Smartwatch,Acessórios,2790.63,8,Boleto Bancário,Norte,Website,Recorrente,22325.04
1394,2023-02-28 01:00:00,Smartwatch,Acessórios,2803.8,3,Cartão de Crédito,Sul,Marketplace,Novo,8411.400000000001
1395,2023-02-28 02:00:00,Monitor,Fotografia,4633.32,4,PayPal,Sul,Redes Sociais,Novo,18533.28
1396,2023-02-28 03:00:00,Monitor,Eletrônicos,815.84,3,Cartão de Crédito,Centro-Oeste,Website,Novo,2447.52
1397,2023-02-28 04:00:00,Notebook,Impressoras,236.79,5,Boleto Bancário,Nordeste,Redes Sociais,Novo,1183.95
1398,2023-02-28 05:00:00,Tablet,Eletrônicos,1810.5,7,Pix,Nordeste,Website,Recorrente,12673.5
1399,2023-02-28 06:00:00,Tablet,Impressoras,735.12,7,Pix,Centro-Oeste,Marketplace,Recorrente,5145.84
1400,2023-02-28 07:00:00,Câmera,Periféricos,1867.06,6,Boleto Bancário,Sul,Marketplace,Novo,11202.36
1401,2023-02-28 08:00:00,Teclado,Periféricos,2931.67,2,Cartão de Crédito,Sul,Redes Sociais,Novo,5863.34
1402,2023-02-28 09:00:00,Smartphone,Periféricos,1203.32,4,Cartão de Crédito,Sul,Marketplace,Recorrente,4813.28
1403,2023-02-28 10:00:00,Tablet,Eletrônicos,4064.82,7,PayPal,Nordeste,Website,Recorrente,28453.74
1404,2023-02-28 11:00:00,Notebook,Fotografia,504.93,5,Pix,Norte,Website,Recorrente,2524.65
1405,2023-02-28 12:00:00,Smartphone,Impressoras,2029.0,5,Boleto Bancário,Sul,Marketplace,Recorrente,10145.0
1406,2023-02-28 13:00:00,Impressora,Eletrônicos,4593.51,3,Cartão de Crédito,Sudeste,Website,Novo,13780.53
1407,2023-02-28 14:00:00,Headphone,Periféricos,3684.62,5,Cartão de Crédito,Norte,Marketplace,Novo,18423.1
1408,2023-02-28 15:00:00,Teclado,Acessórios,3631.72,10,PayPal,Sudeste,Website,Novo,36317.2
1409,2023-02-28 16:00:00,Teclado,Periféricos,3974.88,4,Pix,Sudeste,Marketplace,Novo,15899.52
1410,2023-02-28 17:00:00,Mouse,Fotografia,905.87,7,Boleto Bancário,Sul,Redes Sociais,Recorrente,6341.09
1411,2023-02-28 18:00:00,Monitor,Periféricos,4137.24,4,Pix,Sudeste,Redes Sociais,Recorrente,16548.96
1412,2023-02-28 19:00:00,Tablet,Fotografia,3463.5,2,Boleto Bancário,Sul,Website,Recorrente,6927.0
1413,2023-02-28 20:00:00,Monitor,Acessórios,2902.35,3,Cartão de Crédito,Sudeste,Marketplace,Novo,8707.05
1414,2023-02-28 21:00:00,Smartwatch,Impressoras,4542.9,4,Cartão de Crédito,Centro-Oeste,Redes Sociais,Recorrente,18171.6
1415,2023-02-28 22:00:00,Monitor,Periféricos,2996.39,1,Boleto Bancário,Nordeste,Marketplace,Novo,2996.39
1416,2023-02-28 23:00:00,Câmera,Fotografia,1536.95,4,Pix,Norte,Website,Recorrente,6147.8
1417,2023-03-01 00:00:00,Câmera,Impressoras,3667.41,5,Pix,Norte,Marketplace,Novo,18337.05
1418,2023-03-01 01:00:00,Smartphone,Acessórios,2902.6,8,PayPal,Sudeste,Marketplace,Novo,23220.8
1419,2023-03-01 02:00:00,Notebook,Fotografia,438.46,8,Boleto Bancário,Centro-Oeste,Marketplace,Recorrente,3507.68
1420,2023-03-01 03:00:00,Tablet,Acessórios,326.82,9,Pix,Sul,Redes Sociais,Novo,2941.38
1421,2023-03-01 04:00:00,Tablet,Acessórios,3865.96,7,Cartão de Crédito,Norte,Marketplace,Novo,27061.72
1422,2023-03-01 05:00:00,Câmera,Eletrônicos,1772.25,7,Pix,Nordeste,Marketplace,Recorrente,12405.75
1423,2023-03-01 06:00:00,Notebook,Impressoras,4094.85,1,Pix,Sul,Marketplace,Recorrente,4094.85
1424,2023-03-01 07:00:00,Smartphone,Eletrônicos,2111.78,4,PayPal,Sul,Redes Sociais,Novo,8447.12
1425,2023-03-01 08:00:00,Smartwatch,Acessórios,4345.76,3,Pix,Norte,Marketplace,Novo,13037.28
1426,2023-03-01 09:00:00,Mouse,Fotografia,4355.44,5,PayPal,Nordeste,Redes Sociais,Recorrente,21777.199999999997
1427,2023-03-01 10:00:00,Teclado,Periféricos,1172.25,3,Cartão de Crédito,Norte,Marketplace,Recorrente,3516.75
1428,2023-03-01 11:00:00,Mouse,Eletrônicos,3281.26,1,Cartão de Crédito,Centro-Oeste,Redes Sociais,Novo,3281.26
1429,2023-03-01 12:00:00,Câmera,Periféricos,3031.39,5,Cartão de Crédito,Centro-Oeste,Website,Recorrente,15156.949999999999
1430,2023-03-01 13:00:00,Mouse,Eletrônicos,106.6,5,Cartão de Crédito,Norte,Website,Recorrente,533.0
1431,2023-03-01 14:00:00,Teclado,Impressoras,3898.22,9,Cartão de Crédito,Norte,Website,Recorrente,35083.979999999996
1432,2023-03-01 15:00:00,Smartwatch,Periféricos,1943.31,3,Pix,Sul,Redes Sociais,Novo,5829.93
1433,2023-03-01 16:00:00,Headphone,Eletrônicos,1558.68,1,Boleto Bancário,Sudeste,Marketplace,Recorrente,1558.68
1434,2023-03-01 17:00:00,Impressora,Acessórios,253.85,8,Cartão de Crédito,Nordeste,Website,Recorrente,2030.8
1435,2023-03-01 18:00:00,Smartphone,Fotografia,2722.65,1,Pix,Nordeste,Website,Novo,2722.65
1436,2023-03-01 19:00:00,Monitor,Acessórios,790.42,1,PayPal,Nordeste,Marketplace,Recorrente,790.42
1437,2023-03-01 20:00:00,Teclado,Impressoras,2536.89,2,Cartão de Crédito,Sudeste,Redes Sociais,Recorrente,5073.78
1438,2023-03-01 21:00:00,Smartphone,Impressoras,1142.95,6,Boleto Bancário,Norte,Marketplace,Recorrente,6857.700000000001
1439,2023-03-01 22:00:00,Smartwatch,Eletrônicos,300.07,10,Pix,Sudeste,Redes Sociais,Novo,3000.7
1440,2023-03-01 23:00:00,Câmera,Acessórios,3671.31,5,Pix,Sul,Marketplace,Recorrente,18356.55
1441,2023-03-02 00:00:00,Mouse,Periféricos,1994.77,2,Pix,Norte,Marketplace,Recorrente,3989.54
1442,2023-03-02 01:00:00,Impressora,Eletrônicos,2255.8,7,PayPal,Centro-Oeste,Redes Sociais,Recorrente,15790.600000000002
1443,2023-03-02 02:00:00,Smartwatch,Eletrônicos,2995.9,6,Boleto Bancário,Sudeste,Website,Recorrente,17975.4
1444,2023-03-02 03:00:00,Notebook,Acessórios,2548.41,2,Cartão de Crédito,Sudeste,Redes Sociais,Recorrente,5096.82
1445,2023-03-02 04:00:00,Headphone,Fotografia,1149.32,7,PayPal,Nordeste,Redes Sociais,Novo,8045.24
1446,2023-03-02 05:00:00,Teclado,Impressoras,1484.43,3,Cartão de Crédito,Sul,Marketplace,Recorrente,4453.29
1447,2023-03-02 06:00:00,Câmera,Periféricos,2001.9,4,Boleto Bancário,Sudeste,Marketplace,Recorrente,8007.6
1448,2023-03-02 07:00:00,Notebook,Impressoras,704.34,2,Pix,Norte,Redes Sociais,Recorrente,1408.68
1449,2023-03-02 08:00:00,Notebook,Eletrônicos,458.6,10,Cartão de Crédito,Norte,Marketplace,Recorrente,4586.0
1450,2023-03-02 09:00:00,Headphone,Fotografia,2878.63,9,Pix,Centro-Oeste,Redes Sociais,Novo,25907.670000000002
1451,2023-03-02 10:00:00,Smartwatch,Eletrônicos,294.09,2,Pix,Sudeste,Marketplace,Recorrente,588.18
1452,2023-03-02 11:00:00,Headphone,Fotografia,2026.0,9,Cartão de Crédito,Sul,Website,Novo,18234.0
1453,2023-03-02 12:00:00,Tablet,Acessórios,471.14,10,Cartão de Crédito,Centro-Oeste,Redes Sociais,Recorrente,4711.4
1454,2023-03-02 13:00:00,Smartwatch,Impressoras,2534.02,9,Boleto Bancário,Centro-Oeste,Redes Sociais,Recorrente,22806.18
1455,2023-03-02 14:00:00,Smartwatch,Eletrônicos,3880.43,5,Cartão de Crédito,Nordeste,Website,Recorrente,19402.149999999998
1456,2023-03-02 15:00:00,Monitor,Fotografia,695.36,8,Boleto Bancário,Centro-Oeste,Website,Recorrente,5562.88
1457,2023-03-02 16:00:00,Smartphone,Fotografia,717.61,2,Boleto Bancário,Sudeste,Redes Sociais,Novo,1435.22
1458,2023-03-02 17:00:00,Notebook,Eletrônicos,2818.52,4,Cartão de Crédito,Sul,Marketplace,Novo,11274.08
